ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,F0,F1,F2,F3,F4,F5,F6
19080,10000,1,1,2,30,0,0,0,0,0,0,9195.4,9186.2,9068.8,7357.8,5783.6,4619,364.6,363.6,262.4,175.8,156.2,160,0,0.91954,0.03968997,0.040093507,0.035662834,0.030396293,0.033816843,0.438837082
19081,18000,1,2,2,25,0,0,2,0,0,0,17366,18803.2,17695.4,17564,17688.8,18239.6,1800,0,820,600,800,900,0,0.964777778,0.095728387,0,0.046686404,0.033919768,0.043860611,0.5
19082,60000,1,2,2,25,-2,-2,-2,-2,-2,-2,156,78,66.8,156,518,298,78,66.8,156,518,298,2362.6,0,0.0026,1,1,1,1,1,30.28974359
19083,60000,1,1,2,28,-1,-1,-1,-1,-2,-1,2806.6,1300,295.4,0,0,269.2,1304,295.4,0,0,269.2,0,1,0.046776667,1.003076923,1,100,100,1,0
19084,100000,1,1,2,28,0,0,-1,0,0,0,3908.6,4357.6,3864.6,6629.2,7948.2,10703.2,1022,3924.6,3000,1400,2824.4,4000,0,0.039086,0.23453277,1.01552554,0.452543293,0.17614051,0.263883698,3.913894325
19085,10000,1,2,1,28,0,0,0,0,0,0,3062.8,3265.4,3473.2,3665,3473,3592.8,253.8,261.6,253.4,121,172.4,200,0,0.30628,0.077724015,0.07531959,0.069140518,0.034840196,0.047984859,0.788022065
19086,48000,1,1,2,27,0,0,-2,-2,-2,-2,23635,0,0,0,0,0,0,0,0,0,0,0,0,0.492395833,100,100,100,100,100,100
19087,42000,1,2,2,27,0,0,0,0,0,0,9213.2,7790.4,5947,3076.2,2495,2107,390.2,606.8,600,600,600,18.4,0,0.219361905,0.050087287,0.102034639,0.195045836,0.240480962,0.284765069,0.047155305
19088,10000,1,3,1,24,1,-2,-1,0,0,0,-207.4,-207.4,9804.8,9961.2,6042.4,6083.8,0,10561.2,374.4,240,220,250,0,-0.02074,0,1.077145888,0.037585833,0.039719317,0.03616161,100
19089,12000,1,1,2,25,-1,-1,-1,-1,-2,-1,301.4,0,2261,0,0,60,0,2261,0,0,60,0,0,0.025116667,100,1,100,100,1,100
19090,62000,1,2,2,28,0,0,0,0,0,0,62276,62826.2,60329.2,58534.6,50653.8,51251.8,2252.8,2195.8,2190,1856.2,1860.8,1977,0,1.004451613,0.035857652,0.036396969,0.037413769,0.036644832,0.036307018,0.877574574
19091,28000,1,1,2,28,0,0,3,2,2,0,9509.4,11124.2,10834.8,10919.8,10624.8,10878.6,1906.4,0,380,0,424.8,485.4,1,0.339621429,0.171374121,0,0.034799172,0,0.039049142,0.25461603
19092,18000,1,2,1,27,0,0,0,0,0,0,4092.2,4293,4499,4700.8,4763,4862.2,329.8,335.8,337.6,199.8,205.8,208,0,0.227344444,0.076822735,0.074638809,0.071817563,0.041948352,0.042326519,0.630685264
19093,56000,1,2,1,27,0,0,0,0,0,0,56182.6,56644.4,54632,51537.8,38646.2,38228.6,2210.4,1912.6,3003.4,1074.8,1084,1204.2,0,1.003260714,0.039022392,0.035008786,0.058275673,0.027811273,0.028355734,0.544788274
19094,16000,1,3,1,25,0,-1,-1,-1,-1,-1,705,300.8,0,466.4,864,0,330.8,0,466.4,864,0,0,1,0.0440625,1.099734043,100,1,1,100,0
19095,48000,1,2,1,30,1,-2,-1,2,-1,-1,0,0,1424.8,1372,591.8,1200,0,1424.8,4.2,591.8,1200,0,1,0,100,1,0.003061224,1,1,100
19096,6000,1,1,1,23,2,0,0,0,0,0,5133,5333.8,5616,5767.2,5762.4,5880,286.6,368.8,320,115.2,117.6,120,1,0.8555,0.053732798,0.065669516,0.055486198,0.01999167,0.02,0.418702024
19097,24000,1,2,2,24,0,0,0,0,0,0,13945,13383.6,13167.6,12305.4,11924,12153.4,601.6,463.8,430.2,440,460,420,0,0.581041667,0.044950536,0.03522282,0.034960261,0.036900369,0.037849491,0.698138298
19098,2000,1,2,2,23,0,0,0,0,0,0,1393.8,1598.4,1821.2,1943.8,1983.4,0,260,280,200,39.6,0,0,0,0.6969,0.162662663,0.153744784,0.102891244,0.019965715,100,0
19099,16000,1,1,2,24,0,0,0,0,0,0,11244.4,10453.6,5880.4,4196.6,4219.2,4450.4,400,360,340,151.8,300,220,0,0.702775,0.03826433,0.061220325,0.081017967,0.035978385,0.067409671,0.55
19100,34000,1,1,2,28,0,0,0,0,0,2,8412.4,8634,8856.6,9270.4,10276.8,10113.6,400,400,600,1200,0,400,0,0.247423529,0.046328469,0.045164058,0.064722126,0.116767865,0,1
19101,22000,1,1,1,33,2,2,2,2,2,2,4835.6,5054,4933.8,5347.6,5440.2,5344.6,340,0,540,220,0,175,1,0.2198,0.067273447,0,0.100979879,0.04043969,0,0.514705882
19102,42000,1,2,1,34,0,0,0,0,0,0,2944.8,3293,3538.8,3778.4,4113.2,4645.2,400,300,300,400,600,400,0,0.070114286,0.121469784,0.0847745,0.079398687,0.097247885,0.12916559,1
19103,30000,1,5,1,34,0,0,0,0,0,0,16600,17600,18600,19600,20000,0,1000,1000,1000,400,0,0,0,0.553333333,0.056818182,0.053763441,0.051020408,0.02,100,0
19104,28000,1,2,2,26,0,0,0,0,0,2,54379.2,28211.4,28861.2,28389.8,28269,27275.8,2800,1440,3800,2080,0,986.2,1,1.942114286,0.099250658,0.049893975,0.13385089,0.073578832,0,0.352214286
19105,16000,1,2,2,27,-1,0,0,0,0,0,9039.6,9114.4,8182,8193.8,8255,8327.4,400,400,320,300,310,320,1,0.564975,0.043886597,0.048887802,0.039053919,0.036341611,0.037226505,0.8
19106,48000,1,3,1,24,0,0,0,0,0,0,27352,38664.2,37914.4,38959.8,10519.8,10297.4,18000,1434,1800,600,600,473.4,0,0.569833333,0.46554694,0.037822041,0.046201469,0.057035305,0.058267135,0.0263
19107,16000,1,1,2,28,0,0,0,0,0,0,7932.6,8132.8,8548.4,8746,8944.2,9152.8,332.8,548.4,400,344,352.8,352.4,0,0.4957875,0.040920716,0.064152356,0.045735193,0.038460678,0.038545582,1.058894231
19108,14000,1,4,1,24,0,0,0,-2,-2,-2,9532.6,9494,0,0,0,0,200,0,0,0,0,0,0,0.6809,0.021065936,100,100,100,100,0
19109,10000,1,1,2,24,-1,-1,-1,-1,-1,-1,651.6,-7.4,3671.2,370.2,1672.4,162,0,1850.4,371.8,1672.4,162,293.8,0,0.06516,0,0.504031379,1.004321988,1,1,100
19110,22000,1,1,2,29,0,0,0,2,0,0,21467.2,21439,21888.6,21327.4,21333,18483.4,1064,1569,800,800,700,1900,0,0.975781818,0.04962918,0.071681149,0.037510433,0.037500586,0.03787182,1.785714286
19111,60000,1,2,1,29,0,0,0,0,0,0,64231,63451.8,62720,61934,61132,60338.6,2273.8,2276,2243.2,2213.8,2218,2005.6,1,1.070516667,0.035835075,0.036288265,0.036219201,0.03621344,0.036759222,0.882047673
19112,42000,1,5,2,29,0,0,0,0,0,0,8786.6,9039.4,9293.6,9478.8,9720.8,9933.8,400,400,400,400,400,400,0,0.209204762,0.044250725,0.043040372,0.042199435,0.041148877,0.040266565,1
19114,14000,1,3,2,31,2,0,0,0,0,0,13634.8,13794.6,13967,13243.2,6000,6019.2,640,602.6,428.2,240,260,260,1,0.973914286,0.046394966,0.043144555,0.032333575,0.04,0.043195109,0.40625
19115,50000,1,1,2,31,0,0,0,0,0,0,13498.4,13575,13489.6,13633,13757.4,14022.2,700,531.6,600,800,600,500,0,0.269968,0.051565378,0.039408137,0.044010856,0.058150523,0.042789291,0.714285714
19116,64000,1,2,1,31,0,0,0,0,0,0,487.4,698,905.8,1109.6,1290,1468.4,220,220,220,200,200,1600,0,0.007615625,0.315186246,0.242879223,0.198269647,0.15503876,0.13620267,7.272727273
19117,36000,1,2,2,31,0,0,0,0,0,0,36150.8,17187.2,17708.4,18411,18807.6,19169.8,617,800,1000,702.8,695.6,703.4,0,1.004188889,0.035898808,0.045176301,0.054315355,0.037367873,0.036286242,1.140032415
19118,22000,1,1,2,27,0,0,0,0,0,0,13994,13284.6,12390.2,11885.6,10735.6,10450.8,801.8,1016.6,1000.4,800,600,1010,0,0.636090909,0.0603556,0.082048716,0.084169079,0.074518425,0.057411873,1.259665752
19119,12000,1,3,2,22,-1,-1,-1,-1,0,0,809.8,361.6,699.2,2309.6,2903.8,1172.2,363,699.2,2309.6,700,40,220,0,0.067483333,1.003871681,1,1,0.241063434,0.03412387,0.606060606
19120,64000,1,2,2,30,-1,-1,-1,-1,-1,0,738,744,841.2,3122,2111.2,2372.6,744,841.2,3122,2111.2,1600,1120,0,0.01153125,1,1,1,1,0.674365675,1.505376344
19121,64000,1,1,2,29,0,0,0,0,0,0,8519.2,8709.6,6734.8,6851.8,12509.2,21371.4,391,404,321,6007.8,13000,1000,0,0.1331125,0.044892992,0.059986934,0.046849003,0.480270521,0.608289583,2.557544757
19122,16000,1,3,2,28,0,0,0,0,0,0,14366.8,14038.8,14382.4,13955.2,14197,14488.8,640,700,600,500,500,500,0,0.897925,0.045587942,0.048670597,0.042994726,0.035218708,0.034509414,0.78125
19123,100000,1,3,2,29,0,0,0,0,0,0,22130.2,18921.8,19121.4,19055.2,18062,18245.8,601,605.4,1204.8,600.6,466.8,817.4,0,0.221302,0.031762306,0.031660862,0.063226836,0.033252132,0.02558397,1.360066556
19124,38000,1,3,2,31,-1,-1,-1,-2,-2,-2,313.6,17.4,0,0,0,0,17.4,0,0,0,0,7104,0,0.008252632,1,100,100,100,100,408.2758621
19125,18000,1,1,1,29,0,0,0,0,0,0,806.8,2277.4,877.4,7134,8399,7182.4,2080,680,7227.8,123.6,640,1700,0,0.044822222,0.91332221,0.775017096,1.013148304,0.014716038,0.089106705,0.817307692
19126,28000,1,3,2,29,0,0,2,0,0,0,35507,34095.4,29847.4,26466,24492.8,10898.8,2900,0,1000,1600,2000,1894.4,0,1.268107143,0.085055462,0,0.037784327,0.06532532,0.183506441,0.653241379
19127,40000,1,1,2,31,1,-1,-1,-2,-2,-2,0,179.2,0,0,0,0,179.2,0,0,0,0,0,0,0,1,100,100,100,100,0
19128,52000,1,1,1,32,1,-2,-2,-2,-1,-1,0,0,0,0,47.6,0,0,0,0,47.6,0,0,0,0,100,100,100,1,100,100
19129,44000,1,2,2,28,-1,-1,-2,-2,-2,-2,740,0,0,0,0,0,0,0,0,0,0,0,1,0.016818182,100,100,100,100,100,100
19130,22000,1,2,2,29,0,0,0,0,0,0,10053.6,4848.6,5069.8,5253,5409,5514.4,280,300,280,220,200,200,0,0.456981818,0.057748628,0.059173932,0.053302875,0.040672952,0.036268678,0.714285714
19131,76000,1,2,1,30,0,0,0,0,0,0,59123.6,46597.4,21160,10459.2,39289.6,33681,2687.4,1213.6,492.4,33631.8,1049.6,1108,0,0.777942105,0.057672746,0.057353497,0.04707817,0.855997516,0.03116297,0.412294411
19132,24000,1,1,2,26,1,-1,-1,-1,-1,-2,-18.6,187.2,0,136,0,0,205.8,0,136,0,0,276.2,0,-0.000775,1.099358974,100,1,100,100,1.342079689
19133,12000,1,1,2,25,0,0,0,0,0,0,11227.2,11456,11393.8,11739,11490.6,12230.6,420,420,537,460,960,680,0,0.9356,0.036662011,0.036862153,0.045744953,0.040032722,0.078491652,1.619047619
19134,4000,1,1,2,24,0,0,0,0,0,0,3833.4,3785,3668,3663.4,3749.4,3865.6,317,340,314,200,200,200,0,0.95835,0.083751651,0.092693566,0.085712726,0.053341868,0.051738411,0.630914826
19135,6000,1,2,2,25,0,0,0,0,0,0,3861.8,4001.8,4206.8,4410,4498,4592.2,265,270,273.2,161.2,166.8,167.2,1,0.643633333,0.066220201,0.064181801,0.061950113,0.03583815,0.03632246,0.630943396
19136,10000,1,1,2,26,0,0,0,0,0,0,9667.6,9656.6,8197.8,5339,3776.8,4026.2,601.6,404.8,600,200,1000,300,0,0.96676,0.06229936,0.049379102,0.112380596,0.052954882,0.248373156,0.498670213
19137,42000,1,1,2,25,-1,-1,-1,-1,-1,-1,78,78,78,78,78,156,78,78,78,78,156,294.6,0,0.001857143,1,1,1,1,1,3.776923077
19138,48000,1,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
19139,30000,1,3,2,33,0,0,0,0,0,0,1903.2,1999.6,1667.2,1292.4,1174.4,248.4,220,214.8,200,200,200,0,0,0.06344,0.110022004,0.128838772,0.154750851,0.170299728,0.805152979,0
19140,56000,1,2,2,34,-1,-1,2,-1,-1,-1,7.6,6832.6,6560,26240,790,0,6832.6,0,26240,790,0,143.2,0,0.000135714,1,0,1,1,100,0.020958347
19141,42000,1,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
19142,80000,1,1,1,34,-2,-2,-2,-2,-2,-2,2000,1958.2,-41.8,2759.2,0,0,2000,0,2801,400,0,0,0,0.025,1.021346134,0,1.015149319,100,100,0
19143,12000,1,2,1,32,0,0,0,0,0,0,11947.6,11877.8,11531.2,11658,11642.6,11415.2,540,420,420,440,420,600,0,0.995633333,0.045462965,0.036422922,0.036026763,0.037792246,0.036793048,1.111111111
19144,10000,1,2,1,34,0,0,0,0,-2,-2,558.2,912.6,1000,0,0,0,400,240,0,0,0,0,0,0.05582,0.438308131,0.24,100,100,100,0
19145,72000,1,1,2,31,-2,-2,-2,-2,-2,-2,60.8,1657.6,4373,8888,780.8,0,1657.6,4377.6,8928,780.8,0,0,0,0.000844444,1,1.001051909,1.00450045,1,100,0
19146,2000,1,2,2,33,-2,-1,0,0,2,2,-43.2,556.8,1144.6,1721.4,1667.2,2041.8,600,600,600,0,400,0,0,-0.0216,1.077586207,0.524200594,0.348553503,0,0.195905574,0
19147,84000,1,1,1,32,-1,-1,-2,-2,-2,-2,1774.2,71.6,0,0,4,0,71.6,0,0,4,0,0,0,0.021121429,1,100,100,1,100,0
19148,44000,1,3,2,32,0,0,0,0,0,0,41851.8,38473,36839.6,34278.2,35748.4,32958.6,1400,3000,1200,2000,2000,1400,0,0.951177273,0.036389156,0.081434109,0.035007673,0.05594656,0.060682189,1
19149,40000,1,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
19150,10000,1,1,2,33,2,2,2,2,2,2,6330.4,6841.4,7133.2,6959.6,7241.6,7493.2,680,460.2,0,460,400,400,0,0.63304,0.099394861,0.064515225,0,0.063521874,0.053381733,0.588235294
19151,60000,1,2,1,33,0,0,0,0,0,0,49766.4,51137.2,52415,55222,55924.6,57143.8,2200,2400,4000.4,2000.4,2200.4,5200.4,0,0.82944,0.043021519,0.045788419,0.072442143,0.03576959,0.038506365,2.363818182
19152,72000,1,1,2,35,-1,-1,-1,-1,0,0,295,2693.2,3516.8,3470.8,7540.6,4498,2840,3526.2,3548.2,5040.6,2000,43.2,0,0.004097222,1.054507649,1.002672884,1.022300334,0.668461396,0.444642063,0.015211268
19153,10000,1,3,1,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
19154,46000,1,1,2,37,1,-2,-2,-2,-1,2,-30.4,-30.4,-30.4,-30.4,8533.6,26,0,0,0,8564,0,200,0,-0.00066087,0,0,0,1.003562389,0,100
19155,6000,1,2,1,38,0,0,0,0,0,0,5750.2,4763.8,3073.4,2031.8,1971.8,1672,517.6,310.6,206.6,76.2,76.8,80.8,0,0.958366667,0.108652756,0.101060715,0.101683237,0.038644893,0.045933014,0.1561051
19156,30000,1,3,1,45,2,2,2,0,0,0,35888.2,33989.4,30704.4,30155.8,9839.6,10055.4,1466.6,0.8,820.8,3000,400,440,1,1.196273333,0.043148746,2.60549E-05,0.027218645,0.304890443,0.039779621,0.300013637
19157,14000,1,3,1,44,0,0,0,0,0,0,1839,460.2,668.8,860.6,848.6,1049.6,208.2,216.8,208.6,200,400,400,0,0.131357143,0.452411995,0.324162679,0.242389031,0.2356823,0.381097561,1.921229587
19159,24000,1,2,1,37,0,0,0,0,0,0,21293.8,21721.2,21589,22324.4,23060.2,23574.6,1080,800,1100,1100,1100,200,0,0.887241667,0.04972101,0.037055908,0.049273441,0.047701234,0.046660389,0.185185185
19160,72000,1,1,1,36,-2,-2,-2,-2,-2,-2,2737.2,398.4,120.8,0,792,0,398.4,120.8,0,792,0,462.6,0,0.038016667,1,1,100,1,100,1.161144578
19161,30000,1,3,2,39,0,0,0,0,0,-1,12023,9682.4,7406.6,5006.4,2500,2500,332.4,356.6,256.4,50,2500,2500,0,0.400766667,0.034330331,0.048146248,0.051214446,0.02,1,7.521058965
19162,6000,1,2,2,49,2,2,2,2,2,2,3533.4,3715.4,3598.2,4036.4,3912,4248.2,300,0,500,0,400,0,1,0.5889,0.080745007,0,0.123872758,0,0.094157526,0
19163,30000,1,2,1,46,0,0,0,0,0,0,15413.2,13682.8,8338.4,6187.2,6204.2,-302.8,418.8,311.6,201,232.4,281.6,22652,0,0.513773333,0.03060777,0.037369279,0.032486424,0.037458496,-0.92998679,54.08787011
19164,82000,1,2,1,42,0,0,0,0,0,0,81574.6,82530,83183.4,77931.8,68465.8,68994.8,3605.2,3605.2,2819,2407.4,3005.2,2605.2,0,0.994812195,0.043683509,0.043340378,0.036172654,0.035162081,0.043556906,0.722622878
19166,64000,1,2,1,37,0,0,0,0,0,0,40488.4,37495,32938.8,29632,26446,24238.2,1642.2,1220,1218.8,1007,889.2,1005.6,0,0.63263125,0.04379784,0.037038386,0.04113121,0.038077592,0.036685893,0.612349288
19167,14000,1,2,2,42,1,2,0,0,0,0,14160.6,13468.8,11803.6,9606.6,9766.6,9947.2,2,440,420,380,368.2,389,0,1.011471429,0.000148491,0.037276763,0.043719943,0.038908115,0.037015442,194.5
19168,10000,1,2,1,44,0,0,0,0,0,0,1071.6,1244.2,1448.2,1649.8,1682.8,1718,221.8,225.8,227.4,60.4,62.4,62.6,0,0.10716,0.17826716,0.155917691,0.137834889,0.03589256,0.036321304,0.282236249
19169,20000,1,3,1,46,0,0,2,2,0,0,16080.4,17227.4,16999.6,17125.4,15649,15985.8,1600,220,600,600,620,620,0,0.80402,0.092875303,0.012941481,0.035035678,0.038341108,0.038784421,0.3875
19170,56000,1,2,2,28,0,0,0,0,0,0,23917.4,24403,26057.2,26141,26592.8,27280,882.2,2056.4,601.2,531.8,687.2,200,0,0.427096429,0.036151293,0.078918687,0.022998355,0.019997894,0.025190616,0.226705962
19171,100000,1,1,2,28,0,0,0,0,0,0,60417.8,55881.8,51662,44358.4,40243,36747.8,2009.8,2021.2,1804.2,1405.8,1818.6,2003.6,0,0.604178,0.035965198,0.039123534,0.040673243,0.034932783,0.049488677,0.996915116
19172,72000,1,1,2,30,0,0,0,0,0,0,29255.4,20573.8,20456.6,17274,17286.4,14721.4,1205.8,1097.4,1008.6,2016.8,1011.8,1008,0,0.406325,0.058608522,0.053645278,0.058388329,0.116669752,0.068729876,0.835959529
19173,96000,1,2,2,31,0,0,0,0,0,0,48397.8,43492,48500,37068.8,32851.2,33686.6,1992,6180.4,1482,1273.6,1464.6,1167.4,0,0.50414375,0.045801527,0.127430928,0.039979713,0.038768751,0.043477228,0.586044177
19174,90000,1,1,1,39,-1,-1,-1,-1,-1,0,732.8,917.4,912.4,1000.2,7848.6,5102.4,919,912.4,1000.2,7858.4,0,12519.4,0,0.008142222,1.001744059,1,1,1.00124863,0,13.62285092
19175,16000,1,1,2,26,0,0,0,0,0,0,15231.4,15974.8,16034.2,16027.2,15830.2,15693,1000,700,600,560,600,600,0,0.9519625,0.062598593,0.043656684,0.037436358,0.035375422,0.038233607,0.6
19176,100000,1,2,2,27,0,0,-1,0,0,0,39028,38105.8,27188.6,25687.6,21318.2,17043,2322.6,35319.2,1301.2,1035.6,606.2,693.2,0,0.39028,0.060951351,1.299044452,0.050654791,0.04857821,0.035568855,0.298458624
19177,40000,1,1,1,37,-1,-1,-1,-1,0,0,1842.4,0,52.2,1640.6,2640.6,1938.2,0,52.2,1640.6,1000,0,2637,0,0.04606,100,1,1,0.37870181,0,100
19178,26000,1,3,1,43,2,3,2,2,2,2,3938,3817,3698.2,4115.8,3990,4325,0,0,480,0,400,0,1,0.151461538,0,0,0.116623743,0,0.092485549,100
19179,60000,1,2,1,34,0,0,0,0,0,0,11980,12478.2,13231.2,13324.2,13606,14020.2,700,1003.4,1000,400,500,1625.6,0,0.199666667,0.056097835,0.075835903,0.07505141,0.029398795,0.035662829,2.322285714
19180,14000,1,2,2,41,0,0,0,0,0,0,14518.6,14505.2,14027.6,10356.2,5823.4,5852.8,800,7300,460,300,400,600,1,1.037042857,0.055152635,0.520402635,0.044417837,0.051516296,0.068343357,0.75
19181,16000,1,3,1,44,-1,-1,-1,-1,-1,-1,163.4,226.2,163.4,381.4,392.4,373,226.2,200,381.4,400,400,140,0,0.0102125,1,1.223990208,1,1.019367992,1.072386059,0.618921309
19182,56000,1,2,2,30,0,0,0,0,0,0,47469,39161.6,73952.2,39533.2,30416.8,29977.4,2574.6,27095.4,1296,805.2,830.6,602.8,0,0.847660714,0.065742973,0.366390723,0.032782573,0.026472213,0.02770754,0.234133458
19183,42000,0,3,2,46,0,0,0,0,0,0,9348.6,10187.2,10621.4,10743.4,10651,11032,1000,800,470,400,600,600,0,0.222585714,0.0981624,0.075319638,0.043747789,0.037555159,0.054387237,0.6
19184,16000,1,3,1,41,0,0,0,0,0,0,11836.8,11663.2,11388.4,11600.8,11837.4,12390,533,421.6,410.2,418.4,738,474.2,0,0.7398,0.045699294,0.037020126,0.03535963,0.0353456,0.059564165,0.889681051
19185,24000,1,3,1,36,0,0,0,0,0,0,1965.2,2167.6,2375.2,2570.6,2621.8,2603,236.2,243.8,239.2,90.4,92,92.6,1,0.081883333,0.108968444,0.102643988,0.093052206,0.034480128,0.035343834,0.392040644
19186,30000,1,1,2,32,2,0,0,0,0,2,7019.8,7120.2,7297.6,7145.8,7623.4,7451.8,377.4,400.6,400,683.8,2.6,417.6,0,0.233993333,0.053004129,0.05489476,0.055976938,0.08969751,0.000348909,1.106518283
19187,36000,1,2,1,31,1,-1,2,-1,0,0,0,40,20,60,40,99.8,40,0,60,0,79.8,20,0,0,1,0,1,0,0.799599198,0.5
19188,74000,1,3,1,34,0,0,0,0,0,0,20822.8,46626,44528,36866,33815.6,33588,42000,1882.6,1580,1200,1200,1400,0,0.281389189,0.90078497,0.042279015,0.042857918,0.03548658,0.035727045,0.033333333
19189,6000,1,2,1,35,2,3,2,2,2,2,5444.6,5294.8,5068.8,5126.8,4984.8,5309.2,0,400,200,0,405.2,0,1,0.907433333,0,0.078914141,0.039010689,0,0.07632035,100
19190,32000,1,2,2,33,0,0,0,0,0,0,28024.4,28045,28149,27984.6,28163,27987,1300,1042.2,1000,1000,1000,1000,0,0.8757625,0.046354074,0.037024406,0.035733939,0.035507581,0.035730875,0.769230769
19191,46000,1,1,1,34,2,2,2,2,2,2,37232.6,38156.8,39144.8,39741.4,40326.8,41189.8,1800,1860,1500,1500,1500,1500,1,0.809404348,0.047173767,0.04751589,0.037744015,0.037196108,0.036416783,0.833333333
19192,16000,1,2,1,37,0,0,0,0,0,0,13953.4,14639.4,8839,9091.6,9735.8,9979,1000,600,400,800,400,400,0,0.8720875,0.06830881,0.067880982,0.043996656,0.082170957,0.040084177,0.4
19193,72000,1,2,1,37,-1,2,2,-2,-2,-2,1149.6,110,0,0,0,0,0,0,0,0,0,0,0,0.015966667,0,100,100,100,100,100
19194,100000,1,1,2,35,-1,-1,-1,-1,0,-1,479.6,916.6,2703.8,8650.2,6855.8,1731.4,916.6,2703.8,8650.2,0,1731.4,2129.8,0,0.004796,1,1,1,0,1,2.32358717
19195,72000,1,2,1,47,0,0,0,0,0,0,18686.2,18756.8,18750.6,17532,15641.2,14029.4,677.8,671.4,594.6,563.8,493.6,500.6,0,0.259530556,0.036136228,0.035806854,0.033915127,0.036045828,0.035183258,0.738565949
19196,24000,1,3,1,38,0,0,0,0,0,0,23603.2,23547.6,24025.4,23943.8,23608.4,24136.4,1144,1164,1134,850,890,894,0,0.983466667,0.048582446,0.048448725,0.047360903,0.036004134,0.036873767,0.781468531
19197,24000,1,2,1,37,-1,-1,-2,-2,-2,-2,3697.2,0,0,0,0,0,0,0,0,0,0,0,0,0.15405,100,100,100,100,100,100
19198,38000,1,1,3,35,0,0,0,-1,-1,2,22355.2,21435.4,12378.4,38252,28812.4,28174.2,4247.6,400,38252,1200,0,4080,0,0.588294737,0.198158187,0.032314354,1,0.041648735,0,0.960542424
19199,46000,1,3,1,43,-2,-2,-2,-2,-2,-2,83.2,219.8,501.6,195.2,83.2,83.2,219.8,501.6,195.2,83.2,83.2,83.2,0,0.001808696,1,1,1,1,1,0.378525933
19200,4000,1,3,2,45,-1,-1,-1,-1,-1,0,78,70,72,74,156,78,70,80,80,160,0,78,0,0.0195,1,1.111111111,1.081081081,1.025641026,0,1.114285714
19201,20000,1,3,1,38,0,0,-1,0,0,0,3323.6,-2823,10247,13473.6,13628.2,12833.4,2702.8,13874,4000.2,600,600,600,0,0.16618,-0.957421183,1.353957256,0.296891699,0.044026357,0.046753004,0.221992008
19202,40000,1,5,3,40,0,0,0,0,0,-1,45096,42321.6,39564.8,40388,19699.2,696,1452.6,1771.4,1823.4,5884,696.8,399.6,0,1.1274,0.034322899,0.044772121,0.045147073,0.298692333,1.001149425,0.275092937
19203,32000,1,1,2,32,-2,-2,-2,-2,-2,-2,32.4,-0.4,-0.4,99.8,56.8,249.6,0,0,100.2,57,250.8,19.8,0,0.0010125,0,0,1.004008016,1.003521127,1.004807692,100
19204,10000,1,3,1,39,2,2,2,2,2,0,6212.6,6410.2,6647.8,6714.2,6546.4,6683.2,360,400,234.2,0,242.2,244.2,1,0.62126,0.056160494,0.060170282,0.034881296,0,0.036240124,0.678333333
19205,20000,1,1,2,26,1,-1,-1,-1,-1,-1,0,126.4,0,63.2,126.4,0,126.4,0,63.2,126.4,0,63.2,0,0,1,100,1,1,100,0.5
19206,100000,1,2,1,38,-1,-1,0,0,0,0,50,276.8,1264.8,1470.6,1107.2,1664.2,276.8,1000,244.8,600.6,701.2,710.4,0,0.0005,1,0.790638836,0.166462668,0.542449422,0.421343589,2.566473988
19208,38000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,455.6,183.6,171.8,260,102.8,455.6,183.6,172.8,260,102.8,35,0,0,1,1,1.005820722,1,1,0.076821773
19209,60000,1,2,1,33,0,0,0,0,0,0,3252,2322.6,2578.6,2168.2,2380,0,300,302.6,200,211.8,0,0,0,0.0542,0.12916559,0.1173505,0.092242413,0.088991597,100,0
19210,10000,1,2,2,31,0,0,0,0,0,0,8865,9172.2,9533.4,9623.8,1651.4,1607.4,600,737.4,1000,200,61.8,400,0,0.8865,0.065415059,0.077349109,0.103909059,0.121109362,0.038447182,0.666666667
19211,58000,1,1,2,29,0,0,0,0,0,0,19741.8,21268.2,21465,21761,21075,21142,2000,657.2,626.6,564.4,642.4,614.6,0,0.340375862,0.094037107,0.030617284,0.028794633,0.026780546,0.030385016,0.3073
19212,24000,1,2,1,28,0,0,0,0,0,0,20735.2,19366.6,15784,14862,15142,15500.6,656.6,600,1000,600,600,800,0,0.863966667,0.033903731,0.038013178,0.067285695,0.039624884,0.038708179,1.218397807
19213,30000,1,2,2,30,-1,0,0,0,0,0,29286.4,29808.8,29767.8,29549.2,23307.4,7280.8,1060.2,1222.4,1204.6,925.2,207,209.2,0,0.976213333,0.035566678,0.041064506,0.040765909,0.039695547,0.028430942,0.19732126
