ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
19079,0,0,0,0,0,-1,31892,29738.2,23616.4,22560.4,12235.6,19792,2000,2000,1004.4,1600,19964.4,1000
19080,0,0,0,0,0,0,9195.4,9186.2,9068.8,7357.8,5783.6,4619,364.6,363.6,262.4,175.8,156.2,160
19081,0,0,2,0,0,0,17366,18803.2,17695.4,17564,17688.8,18239.6,1800,0,820,600,800,900
19082,-2,-2,-2,-2,-2,-2,156,78,66.8,156,518,298,78,66.8,156,518,298,2362.6
19083,-1,-1,-1,-1,-2,-1,2806.6,1300,295.4,0,0,269.2,1304,295.4,0,0,269.2,0
19084,0,0,-1,0,0,0,3908.6,4357.6,3864.6,6629.2,7948.2,10703.2,1022,3924.6,3000,1400,2824.4,4000
19085,0,0,0,0,0,0,3062.8,3265.4,3473.2,3665,3473,3592.8,253.8,261.6,253.4,121,172.4,200
19086,0,0,-2,-2,-2,-2,23635,0,0,0,0,0,0,0,0,0,0,0
19087,0,0,0,0,0,0,9213.2,7790.4,5947,3076.2,2495,2107,390.2,606.8,600,600,600,18.4
19088,1,-2,-1,0,0,0,-207.4,-207.4,9804.8,9961.2,6042.4,6083.8,0,10561.2,374.4,240,220,250
19089,-1,-1,-1,-1,-2,-1,301.4,0,2261,0,0,60,0,2261,0,0,60,0
19090,0,0,0,0,0,0,62276,62826.2,60329.2,58534.6,50653.8,51251.8,2252.8,2195.8,2190,1856.2,1860.8,1977
19091,0,0,3,2,2,0,9509.4,11124.2,10834.8,10919.8,10624.8,10878.6,1906.4,0,380,0,424.8,485.4
19092,0,0,0,0,0,0,4092.2,4293,4499,4700.8,4763,4862.2,329.8,335.8,337.6,199.8,205.8,208
19093,0,0,0,0,0,0,56182.6,56644.4,54632,51537.8,38646.2,38228.6,2210.4,1912.6,3003.4,1074.8,1084,1204.2
19094,0,-1,-1,-1,-1,-1,705,300.8,0,466.4,864,0,330.8,0,466.4,864,0,0
19095,1,-2,-1,2,-1,-1,0,0,1424.8,1372,591.8,1200,0,1424.8,4.2,591.8,1200,0
19096,2,0,0,0,0,0,5133,5333.8,5616,5767.2,5762.4,5880,286.6,368.8,320,115.2,117.6,120
19097,0,0,0,0,0,0,13945,13383.6,13167.6,12305.4,11924,12153.4,601.6,463.8,430.2,440,460,420
19098,0,0,0,0,0,0,1393.8,1598.4,1821.2,1943.8,1983.4,0,260,280,200,39.6,0,0
19099,0,0,0,0,0,0,11244.4,10453.6,5880.4,4196.6,4219.2,4450.4,400,360,340,151.8,300,220
19100,0,0,0,0,0,2,8412.4,8634,8856.6,9270.4,10276.8,10113.6,400,400,600,1200,0,400
19101,2,2,2,2,2,2,4835.6,5054,4933.8,5347.6,5440.2,5344.6,340,0,540,220,0,175
19102,0,0,0,0,0,0,2944.8,3293,3538.8,3778.4,4113.2,4645.2,400,300,300,400,600,400
19103,0,0,0,0,0,0,16600,17600,18600,19600,20000,0,1000,1000,1000,400,0,0
19104,0,0,0,0,0,2,54379.2,28211.4,28861.2,28389.8,28269,27275.8,2800,1440,3800,2080,0,986.2
19105,-1,0,0,0,0,0,9039.6,9114.4,8182,8193.8,8255,8327.4,400,400,320,300,310,320
19106,0,0,0,0,0,0,27352,38664.2,37914.4,38959.8,10519.8,10297.4,18000,1434,1800,600,600,473.4
19107,0,0,0,0,0,0,7932.6,8132.8,8548.4,8746,8944.2,9152.8,332.8,548.4,400,344,352.8,352.4
19108,0,0,0,-2,-2,-2,9532.6,9494,0,0,0,0,200,0,0,0,0,0
19109,-1,-1,-1,-1,-1,-1,651.6,-7.4,3671.2,370.2,1672.4,162,0,1850.4,371.8,1672.4,162,293.8
19110,0,0,0,2,0,0,21467.2,21439,21888.6,21327.4,21333,18483.4,1064,1569,800,800,700,1900
19111,0,0,0,0,0,0,64231,63451.8,62720,61934,61132,60338.6,2273.8,2276,2243.2,2213.8,2218,2005.6
19112,0,0,0,0,0,0,8786.6,9039.4,9293.6,9478.8,9720.8,9933.8,400,400,400,400,400,400
19113,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19114,2,0,0,0,0,0,13634.8,13794.6,13967,13243.2,6000,6019.2,640,602.6,428.2,240,260,260
19115,0,0,0,0,0,0,13498.4,13575,13489.6,13633,13757.4,14022.2,700,531.6,600,800,600,500
19116,0,0,0,0,0,0,487.4,698,905.8,1109.6,1290,1468.4,220,220,220,200,200,1600
19117,0,0,0,0,0,0,36150.8,17187.2,17708.4,18411,18807.6,19169.8,617,800,1000,702.8,695.6,703.4
19118,0,0,0,0,0,0,13994,13284.6,12390.2,11885.6,10735.6,10450.8,801.8,1016.6,1000.4,800,600,1010
19119,-1,-1,-1,-1,0,0,809.8,361.6,699.2,2309.6,2903.8,1172.2,363,699.2,2309.6,700,40,220
19120,-1,-1,-1,-1,-1,0,738,744,841.2,3122,2111.2,2372.6,744,841.2,3122,2111.2,1600,1120
19121,0,0,0,0,0,0,8519.2,8709.6,6734.8,6851.8,12509.2,21371.4,391,404,321,6007.8,13000,1000
19122,0,0,0,0,0,0,14366.8,14038.8,14382.4,13955.2,14197,14488.8,640,700,600,500,500,500
19123,0,0,0,0,0,0,22130.2,18921.8,19121.4,19055.2,18062,18245.8,601,605.4,1204.8,600.6,466.8,817.4
19124,-1,-1,-1,-2,-2,-2,313.6,17.4,0,0,0,0,17.4,0,0,0,0,7104
19125,0,0,0,0,0,0,806.8,2277.4,877.4,7134,8399,7182.4,2080,680,7227.8,123.6,640,1700
19126,0,0,2,0,0,0,35507,34095.4,29847.4,26466,24492.8,10898.8,2900,0,1000,1600,2000,1894.4
19127,1,-1,-1,-2,-2,-2,0,179.2,0,0,0,0,179.2,0,0,0,0,0
19128,1,-2,-2,-2,-1,-1,0,0,0,0,47.6,0,0,0,0,47.6,0,0
19129,-1,-1,-2,-2,-2,-2,740,0,0,0,0,0,0,0,0,0,0,0
19130,0,0,0,0,0,0,10053.6,4848.6,5069.8,5253,5409,5514.4,280,300,280,220,200,200
19131,0,0,0,0,0,0,59123.6,46597.4,21160,10459.2,39289.6,33681,2687.4,1213.6,492.4,33631.8,1049.6,1108
19132,1,-1,-1,-1,-1,-2,-18.6,187.2,0,136,0,0,205.8,0,136,0,0,276.2
19133,0,0,0,0,0,0,11227.2,11456,11393.8,11739,11490.6,12230.6,420,420,537,460,960,680
19134,0,0,0,0,0,0,3833.4,3785,3668,3663.4,3749.4,3865.6,317,340,314,200,200,200
19135,0,0,0,0,0,0,3861.8,4001.8,4206.8,4410,4498,4592.2,265,270,273.2,161.2,166.8,167.2
19136,0,0,0,0,0,0,9667.6,9656.6,8197.8,5339,3776.8,4026.2,601.6,404.8,600,200,1000,300
19137,-1,-1,-1,-1,-1,-1,78,78,78,78,78,156,78,78,78,78,156,294.6
19138,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19139,0,0,0,0,0,0,1903.2,1999.6,1667.2,1292.4,1174.4,248.4,220,214.8,200,200,200,0
19140,-1,-1,2,-1,-1,-1,7.6,6832.6,6560,26240,790,0,6832.6,0,26240,790,0,143.2
19141,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19142,-2,-2,-2,-2,-2,-2,2000,1958.2,-41.8,2759.2,0,0,2000,0,2801,400,0,0
19143,0,0,0,0,0,0,11947.6,11877.8,11531.2,11658,11642.6,11415.2,540,420,420,440,420,600
19144,0,0,0,0,-2,-2,558.2,912.6,1000,0,0,0,400,240,0,0,0,0
19145,-2,-2,-2,-2,-2,-2,60.8,1657.6,4373,8888,780.8,0,1657.6,4377.6,8928,780.8,0,0
19146,-2,-1,0,0,2,2,-43.2,556.8,1144.6,1721.4,1667.2,2041.8,600,600,600,0,400,0
19147,-1,-1,-2,-2,-2,-2,1774.2,71.6,0,0,4,0,71.6,0,0,4,0,0
19148,0,0,0,0,0,0,41851.8,38473,36839.6,34278.2,35748.4,32958.6,1400,3000,1200,2000,2000,1400
19149,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19150,2,2,2,2,2,2,6330.4,6841.4,7133.2,6959.6,7241.6,7493.2,680,460.2,0,460,400,400
19151,0,0,0,0,0,0,49766.4,51137.2,52415,55222,55924.6,57143.8,2200,2400,4000.4,2000.4,2200.4,5200.4
19152,-1,-1,-1,-1,0,0,295,2693.2,3516.8,3470.8,7540.6,4498,2840,3526.2,3548.2,5040.6,2000,43.2
19153,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19154,1,-2,-2,-2,-1,2,-30.4,-30.4,-30.4,-30.4,8533.6,26,0,0,0,8564,0,200
19155,0,0,0,0,0,0,5750.2,4763.8,3073.4,2031.8,1971.8,1672,517.6,310.6,206.6,76.2,76.8,80.8
19156,2,2,2,0,0,0,35888.2,33989.4,30704.4,30155.8,9839.6,10055.4,1466.6,0.8,820.8,3000,400,440
19157,0,0,0,0,0,0,1839,460.2,668.8,860.6,848.6,1049.6,208.2,216.8,208.6,200,400,400
19158,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19159,0,0,0,0,0,0,21293.8,21721.2,21589,22324.4,23060.2,23574.6,1080,800,1100,1100,1100,200
19160,-2,-2,-2,-2,-2,-2,2737.2,398.4,120.8,0,792,0,398.4,120.8,0,792,0,462.6
19161,0,0,0,0,0,-1,12023,9682.4,7406.6,5006.4,2500,2500,332.4,356.6,256.4,50,2500,2500
19162,2,2,2,2,2,2,3533.4,3715.4,3598.2,4036.4,3912,4248.2,300,0,500,0,400,0
19163,0,0,0,0,0,0,15413.2,13682.8,8338.4,6187.2,6204.2,-302.8,418.8,311.6,201,232.4,281.6,22652
19164,0,0,0,0,0,0,81574.6,82530,83183.4,77931.8,68465.8,68994.8,3605.2,3605.2,2819,2407.4,3005.2,2605.2
19165,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,99.6
19166,0,0,0,0,0,0,40488.4,37495,32938.8,29632,26446,24238.2,1642.2,1220,1218.8,1007,889.2,1005.6
19167,1,2,0,0,0,0,14160.6,13468.8,11803.6,9606.6,9766.6,9947.2,2,440,420,380,368.2,389
19168,0,0,0,0,0,0,1071.6,1244.2,1448.2,1649.8,1682.8,1718,221.8,225.8,227.4,60.4,62.4,62.6
19169,0,0,2,2,0,0,16080.4,17227.4,16999.6,17125.4,15649,15985.8,1600,220,600,600,620,620
19170,0,0,0,0,0,0,23917.4,24403,26057.2,26141,26592.8,27280,882.2,2056.4,601.2,531.8,687.2,200
19171,0,0,0,0,0,0,60417.8,55881.8,51662,44358.4,40243,36747.8,2009.8,2021.2,1804.2,1405.8,1818.6,2003.6
19172,0,0,0,0,0,0,29255.4,20573.8,20456.6,17274,17286.4,14721.4,1205.8,1097.4,1008.6,2016.8,1011.8,1008
19173,0,0,0,0,0,0,48397.8,43492,48500,37068.8,32851.2,33686.6,1992,6180.4,1482,1273.6,1464.6,1167.4
19174,-1,-1,-1,-1,-1,0,732.8,917.4,912.4,1000.2,7848.6,5102.4,919,912.4,1000.2,7858.4,0,12519.4
19175,0,0,0,0,0,0,15231.4,15974.8,16034.2,16027.2,15830.2,15693,1000,700,600,560,600,600
19176,0,0,-1,0,0,0,39028,38105.8,27188.6,25687.6,21318.2,17043,2322.6,35319.2,1301.2,1035.6,606.2,693.2
19177,-1,-1,-1,-1,0,0,1842.4,0,52.2,1640.6,2640.6,1938.2,0,52.2,1640.6,1000,0,2637
19178,2,3,2,2,2,2,3938,3817,3698.2,4115.8,3990,4325,0,0,480,0,400,0
19179,0,0,0,0,0,0,11980,12478.2,13231.2,13324.2,13606,14020.2,700,1003.4,1000,400,500,1625.6
19180,0,0,0,0,0,0,14518.6,14505.2,14027.6,10356.2,5823.4,5852.8,800,7300,460,300,400,600
19181,-1,-1,-1,-1,-1,-1,163.4,226.2,163.4,381.4,392.4,373,226.2,200,381.4,400,400,140
19182,0,0,0,0,0,0,47469,39161.6,73952.2,39533.2,30416.8,29977.4,2574.6,27095.4,1296,805.2,830.6,602.8
19183,0,0,0,0,0,0,9348.6,10187.2,10621.4,10743.4,10651,11032,1000,800,470,400,600,600
19184,0,0,0,0,0,0,11836.8,11663.2,11388.4,11600.8,11837.4,12390,533,421.6,410.2,418.4,738,474.2
19185,0,0,0,0,0,0,1965.2,2167.6,2375.2,2570.6,2621.8,2603,236.2,243.8,239.2,90.4,92,92.6
19186,2,0,0,0,0,2,7019.8,7120.2,7297.6,7145.8,7623.4,7451.8,377.4,400.6,400,683.8,2.6,417.6
19187,1,-1,2,-1,0,0,0,40,20,60,40,99.8,40,0,60,0,79.8,20
19188,0,0,0,0,0,0,20822.8,46626,44528,36866,33815.6,33588,42000,1882.6,1580,1200,1200,1400
19189,2,3,2,2,2,2,5444.6,5294.8,5068.8,5126.8,4984.8,5309.2,0,400,200,0,405.2,0
19190,0,0,0,0,0,0,28024.4,28045,28149,27984.6,28163,27987,1300,1042.2,1000,1000,1000,1000
19191,2,2,2,2,2,2,37232.6,38156.8,39144.8,39741.4,40326.8,41189.8,1800,1860,1500,1500,1500,1500
19192,0,0,0,0,0,0,13953.4,14639.4,8839,9091.6,9735.8,9979,1000,600,400,800,400,400
19193,-1,2,2,-2,-2,-2,1149.6,110,0,0,0,0,0,0,0,0,0,0
19194,-1,-1,-1,-1,0,-1,479.6,916.6,2703.8,8650.2,6855.8,1731.4,916.6,2703.8,8650.2,0,1731.4,2129.8
19195,0,0,0,0,0,0,18686.2,18756.8,18750.6,17532,15641.2,14029.4,677.8,671.4,594.6,563.8,493.6,500.6
19196,0,0,0,0,0,0,23603.2,23547.6,24025.4,23943.8,23608.4,24136.4,1144,1164,1134,850,890,894
19197,-1,-1,-2,-2,-2,-2,3697.2,0,0,0,0,0,0,0,0,0,0,0
19198,0,0,0,-1,-1,2,22355.2,21435.4,12378.4,38252,28812.4,28174.2,4247.6,400,38252,1200,0,4080
19199,-2,-2,-2,-2,-2,-2,83.2,219.8,501.6,195.2,83.2,83.2,219.8,501.6,195.2,83.2,83.2,83.2
19200,-1,-1,-1,-1,-1,0,78,70,72,74,156,78,70,80,80,160,0,78
19201,0,0,-1,0,0,0,3323.6,-2823,10247,13473.6,13628.2,12833.4,2702.8,13874,4000.2,600,600,600
19202,0,0,0,0,0,-1,45096,42321.6,39564.8,40388,19699.2,696,1452.6,1771.4,1823.4,5884,696.8,399.6
19203,-2,-2,-2,-2,-2,-2,32.4,-0.4,-0.4,99.8,56.8,249.6,0,0,100.2,57,250.8,19.8
19204,2,2,2,2,2,0,6212.6,6410.2,6647.8,6714.2,6546.4,6683.2,360,400,234.2,0,242.2,244.2
19205,1,-1,-1,-1,-1,-1,0,126.4,0,63.2,126.4,0,126.4,0,63.2,126.4,0,63.2
19206,-1,-1,0,0,0,0,50,276.8,1264.8,1470.6,1107.2,1664.2,276.8,1000,244.8,600.6,701.2,710.4
19207,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19208,-2,-2,-2,-2,-2,-2,0,455.6,183.6,171.8,260,102.8,455.6,183.6,172.8,260,102.8,35
19209,0,0,0,0,0,0,3252,2322.6,2578.6,2168.2,2380,0,300,302.6,200,211.8,0,0
19210,0,0,0,0,0,0,8865,9172.2,9533.4,9623.8,1651.4,1607.4,600,737.4,1000,200,61.8,400
19211,0,0,0,0,0,0,19741.8,21268.2,21465,21761,21075,21142,2000,657.2,626.6,564.4,642.4,614.6
19212,0,0,0,0,0,0,20735.2,19366.6,15784,14862,15142,15500.6,656.6,600,1000,600,600,800
19213,-1,0,0,0,0,0,29286.4,29808.8,29767.8,29549.2,23307.4,7280.8,1060.2,1222.4,1204.6,925.2,207,209.2
19214,-1,-1,0,-1,-1,0,34.6,450.8,735.8,813,795,1639,450.8,304.4,813,811.2,16.2,16.6
19215,0,0,0,0,0,3,1267.2,1470,1674,1876,2015.6,2014.4,225,229,230.8,170.4,30,0
19216,0,0,0,0,0,0,13266,13655.6,13836.2,13898.8,12655,11486,609.8,524.2,606.4,414.8,400,360
19217,0,0,0,0,0,0,4118.6,4037.4,3826,2958.6,3088.4,2876.2,400.4,600.2,400,300.4,200,200.4
19218,0,0,-1,0,0,0,28730,0,27813.4,18665,18851.2,19401.8,0,27813.4,852.6,675.2,854.8,927
19219,0,0,0,0,0,0,12958.4,13092.6,13366.8,13644.2,13915.2,14207,468.8,485.4,500,498,516,518.6
19220,0,0,0,0,0,0,38510.2,47354.4,40292.6,37583.2,29858.6,30122.8,20010,2000,1400,2008,1400,1200
19221,0,0,0,0,0,2,5084.4,5291.2,5567,5814,6178.2,10948.2,290,360,400,520,0,404
19222,0,0,0,0,0,-1,8743.4,5990.8,4910.2,3266.6,1955.2,11681.6,600,500,400,200,11681.6,1160
19223,2,2,2,0,0,2,2846.4,3079.6,2973.2,3122.2,3350.6,3268.6,340,0,260,280,0,280
19224,-1,2,2,-1,-1,-2,1142.6,298.4,0,1281.4,0,0,0,0,1281.4,0,0,600
19225,0,0,0,0,0,0,62949.4,64596.2,65384.2,42100,40355,34248.4,3000,2425.4,1911.4,1600,1300,1400
19226,2,2,2,2,2,2,8671.4,8869.4,8671.4,9325.2,9512.4,9730.2,400,0,800,400,400,400
19227,-2,-2,-2,-2,-2,-2,399.8,753.8,399.8,399.8,300,300,753.8,399.8,399.8,300,300,300
19228,-2,-2,-2,-2,-2,-2,469.4,846.8,4718.2,44.8,38.6,1288.2,850.4,4757,45,38.8,1294.6,4581.2
19229,0,0,0,0,0,0,8743.8,8924.8,8176.2,7801.6,9527.6,5503.8,525.2,523.2,523.4,4000,202.4,102.2
19230,0,0,0,0,0,0,5229.8,5332,5527.4,4504.2,4106.6,2931.8,400,343.6,242,203.6,107.8,1000.2
19231,0,0,0,0,0,-1,8087.8,6161.6,5447,1979,741.4,12464,402.6,265.8,205,202,13568.4,506
19232,-1,-1,-1,-1,0,0,855.8,1879.6,5302,10162,4160,0,1879.6,5302,10221.8,416,0,2016
19233,-2,-2,-1,0,0,0,-180.8,219.2,185.6,452.8,618,1011.2,400,214.4,300,200,400,200
19234,-2,-2,-2,-2,-2,-2,150.8,0,0,0,380.6,0,0,0,0,380.6,0,0
19235,2,2,2,2,2,2,7103,7235.2,7498,7745.2,7959,8046,310,440,434,400.2,320.2,320.4
19236,-1,-1,-1,-1,-1,-2,463.4,5.8,519,206,-224.2,-490.4,600,600,200,179.4,0,400.6
19237,0,0,0,0,0,0,1533.8,2653.4,3749.6,4942.2,6622.2,10177,1454.4,1752.8,1964.6,2224.6,4054.8,1074.8
19238,0,0,0,0,0,0,18328.6,18143.4,17810.6,16524.6,14148,13847.4,667.6,619.2,800,600,565.8,500
19239,0,0,0,0,0,0,2748.8,2913,2634.6,2651.6,1631,567.6,1000,679.4,600,400,460,1046
19240,0,0,0,0,0,0,3302,3554,3286.4,3234.8,3299.8,2576.4,311.6,257.2,240.8,105.8,93.4,108.8
19241,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19242,0,0,0,0,0,2,30502.8,30148.4,28526.6,27467.4,28914,28176.2,1429.8,1600,1000,2160,0,1120
19243,-1,-1,-1,-1,-1,-1,454.8,1479.6,1107.4,249.4,0,200,1479.6,1107.4,251.8,0,200,826.8
19244,-2,-2,-2,-2,-2,-2,297,59.8,0,0,88,0,59.8,0,0,88,0,0
19245,0,-1,-1,-1,0,0,1953,567.2,164.8,189.6,126.4,63.2,567.2,164.8,189.6,0,0,63.2
19246,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19247,-2,-2,-2,-2,-2,-2,907.8,2083.4,1472.8,1628.8,1684.4,1548,2083.4,1472.8,1628.8,1684.4,1548,5263.6
19248,0,0,0,0,0,0,4413.6,6061.4,6114,6273.4,6432.6,6595,5900,400,400,400,400,356
19249,0,0,2,0,0,0,11439.6,11875.8,5735.8,5843,3883,3906.2,640,400,600,2000,400,0
19250,-1,0,0,0,-1,0,5798.2,4878.2,2720,0,8804.8,3739.4,260,200,0,4474.6,136,2000
19251,0,0,0,0,0,0,5933.6,5746.4,5950.4,5725.4,5893.4,5926.8,300,301,300,440,460,600
19252,1,-2,-2,-1,-1,-1,-14.8,-154,-293.2,104.4,28.4,-110.8,0,0,600,0,0,0
19253,0,0,0,0,0,0,4947.8,3942.4,3635,2421.8,2323.2,2026.8,400,385.6,202.8,200,40.6,6819.2
19254,-2,-2,-2,-2,-2,-2,937.8,2008.6,3576.6,1864.4,3138.6,1117.6,2019.4,3611.4,1873.6,3154.2,1123.2,2034.6
19255,0,0,0,0,0,2,27353.6,26768,27634.4,28053,22505.8,22063.6,1000,1360,1300,1660,0,840
19256,-1,-1,-2,-1,-1,0,553.8,0,0,214.8,658.4,421.2,0,0,214.8,658.4,0,101.6
19257,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,120
19258,2,-1,-1,-2,-2,-2,20.6,33.6,0,0,0,0,33.6,0,0,0,0,0
19259,0,0,0,0,0,0,95279.2,94037,96362.2,94699.6,73667.6,69660,3201.4,3806.2,3402.8,2424.2,4002.8,2202.8
19260,0,0,0,0,0,0,22171.2,19985,20471.8,19292.4,19369.2,19109.8,1000,1004.8,860,700,800,800
19261,0,0,0,0,0,0,56916.6,54823.8,55033.8,37870.8,38632.6,39460.6,2000,2098,1324,1340,1400,1430
19262,0,0,0,2,0,0,2277.8,2477.8,3035,2926.8,6154.4,3427,300,600,0,200,400,200
19263,0,0,0,0,0,0,45328.8,45006.6,43940.4,26570.4,24833.6,23913.6,1600,1844.4,1000,900,900,766.8
19264,0,0,0,0,0,0,17165.4,17532.8,18103,18380.6,18772.8,19223.6,600,800,680.6,640,695.8,800
19265,1,-1,0,0,-2,-2,-240.6,9981.8,9364.8,-435.2,28764.8,30300,10354.4,460,435.2,29200,1900,0
19266,-2,-2,-2,-2,-2,-2,1255.2,3212.4,1707.8,1733,426.4,149,3228.4,1726,1742,428.4,149.6,606
19267,0,0,0,0,0,0,28954.8,26019.4,26962,29036.4,28212.4,27071.6,4010.6,3800,3000,2008,3000,4000
19268,-2,-2,-1,0,0,0,2495.4,2783,13423.8,10608.8,13333.6,12293.2,2797.4,13961,342.2,5348.6,2011.4,10863.6
19269,-2,-2,-2,-2,-2,-2,113,4130,3072,0,2584.6,363.2,4130,3072,0,2584.6,363.2,3410
19270,-1,-1,-1,-1,-1,-1,3043.8,5308.8,7260.2,9176.6,3357.8,1231.8,5359.2,7316.4,9222.4,3374.6,1238,4433.4
19271,0,0,0,0,0,0,38876,36627.8,35831.2,34098.2,31674,30337,1400,1800,1800,1400,1200,1080
19272,0,0,2,0,0,0,13508.8,10904.6,3773,8981.6,3901.6,3172,805,1,6800,0,0,0
19273,0,0,0,0,0,0,20480,21660,21707.6,18966.6,9815.6,8128.6,1500,1000,824.2,400,400,400
19274,-1,-1,-1,-1,-1,-1,113.4,299.6,227.8,76,468,167.4,299.6,227.8,76,468,167.4,76
19275,0,0,0,0,0,0,4016,3773.2,4309.8,5232.6,5336.8,5550.6,263.4,600,1000,191.2,300,600
19276,0,0,0,0,0,0,11095.4,8821.8,6595.6,6083,5607.6,5133.8,600,1000,2700,2800,2700,2700
19277,0,0,0,-2,-1,-1,16191.6,15556.6,-95.6,-347.8,252.2,252.2,311.2,0,0,852.2,252.2,108
19278,1,-1,-1,-1,-1,-1,0,498.8,793.4,272.8,120,0,498.8,793.4,274,120,0,0
19279,2,2,-1,-1,-1,0,158.4,79.2,79.2,79.2,158.4,79.2,0,79.2,79.2,158.4,0,79.2
19280,0,0,0,0,0,0,22281.8,22814.2,23349.8,23663.8,24270.2,25045,1200,1200,1000,1000,1200,1000
19281,-1,-1,-1,-1,0,0,3311.6,2199.6,881,1854.8,2128.4,2397.2,2215,881,1854.8,800,1000,10783.6
19282,1,2,0,0,0,0,9953.6,9438.2,9884.4,9917.2,6004.6,5674.6,0,600,300,1000,400,400
19283,0,0,0,0,0,0,9234,9431,9610.4,9898.2,5723.6,5843.4,351,400,459,200,209.6,211.6
19284,-1,0,0,0,0,0,734.2,989,1231.4,1434.4,1609.6,1663.6,300,260,224.8,200,80,100
19285,1,-1,-1,-1,0,-1,0,809.6,985,2510.8,207.2,104.4,809.6,985,2521.2,0,114.4,1531.2
19286,0,0,0,0,0,0,20639,20542.6,20606.8,20622.4,18880.6,19214.4,1040,760.8,900,680,700,1540
19287,0,0,0,0,0,0,5793.8,5913.6,6075.8,16851.4,16952.4,17227.8,300,341.2,11000,640,660,660
19288,1,-2,-2,-2,-2,-2,-40,-40,-40,-40,0,1672,0,0,0,40,1672,0
19289,0,0,0,0,0,0,16499.4,16641.2,17172.4,17335.2,17789.6,10862.4,595.6,799.4,628,741.4,420.8,389.2
19290,-2,-2,-2,-2,-2,-2,680.2,531,212.8,106,164.4,444.4,531,212.8,106,164.4,444.4,157.6
19291,0,0,-1,-1,-2,-2,78,0,156,0,0,0,0,156,0,0,0,0
19292,-1,-1,-1,-1,-1,-1,4429,1105.8,937.6,324.2,1704.4,829.8,1115,943.2,326.4,1711.8,832.8,2125.2
19293,-1,-1,-1,-1,-2,-2,164.4,-0.6,248.6,0,0,0,0,249.2,0,0,0,0
19294,0,0,0,0,0,0,3042.6,3250.6,3457.8,3679.2,3817.8,3925.8,260,260,280,200,200,208.6
19295,2,0,0,2,0,0,14983.4,14175.6,13692.6,10597.4,9373.4,3267,605.6,912,15.6,634.2,1003,1009.4
19296,1,3,2,2,2,0,60785.2,61125,59876.4,63379.6,62072.2,62516.2,1620,0,4820,0,2340,2400
19297,0,0,0,0,0,0,39809.2,36917.2,37013.4,35575.6,28142,16206.6,1640,1500,1800,1300,1000,400
19298,0,0,0,0,0,0,8375.8,8576.4,8798.4,9012.2,9399.6,10209.2,400,420,420,600,1000,410
19299,0,0,-2,-2,-2,-1,9550.2,-43,171017.2,126.4,126.4,24908.4,43,204903.2,126.4,126.4,24908.4,2954
19300,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
19301,-2,-2,-2,-2,-2,-2,198,1170,0,0,0,0,1170,0,0,0,0,0
19302,0,0,0,0,0,0,25163.2,25160.8,24806,23993.2,17917.6,18235.6,1433.2,1500.2,1324.2,700.2,700.2,722.4
19303,2,2,0,0,0,0,5073.6,4932.4,5200.2,5402.4,5448.2,5562.4,0,347.8,350,195,202,645.2
19304,-1,-1,-1,-1,-1,-1,206.6,415.2,5.2,748.4,670.4,714,416.2,5.2,964.4,670.4,714,359.8
19305,2,2,2,2,2,2,9164,9354,9148.2,9745.8,9925.6,10136,400,0,751,400,400,420
19306,0,-1,-1,-1,-1,-1,6000,5698,6698,6127.2,6048,0,5729.4,7000,6127.2,6048.2,0,35.8
19307,3,3,3,2,0,0,5534.4,5782.2,5832.6,5676,5727.2,6058,400,200,0,200,420,300
19308,2,0,0,0,0,0,35896.6,36630.2,37098,37870.2,38623,39489,1630.2,1358,1390.2,1383,1489,1449.6
19309,-1,-1,-2,-2,-2,-2,438.6,0,0,0,500,0,0,0,0,500,0,176
19310,0,0,2,0,0,2,6596.2,9464,9278.4,10330.4,10993.8,8474.6,3000,0,1200,811.8,2.8,2004.4
19311,0,0,2,0,0,0,19226.2,21386.4,20676.2,15158.8,15389.4,15821,2800,5.4,800,600,600,2000
19312,-1,-1,-1,0,0,0,2772.2,1559,897.8,2043.6,1301.8,3031.2,1576.8,961.6,2008.8,801.2,2009.2,2417.4
