ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE
19193,72000,1,2,1,37
19194,100000,1,1,2,35
19195,72000,1,2,1,47
19196,24000,1,3,1,38
19197,24000,1,2,1,37
19198,38000,1,1,3,35
19199,46000,1,3,1,43
19200,4000,1,3,2,45
19201,20000,1,3,1,38
19202,40000,1,5,3,40
19203,32000,1,1,2,32
19204,10000,1,3,1,39
19205,20000,1,1,2,26
19206,100000,1,2,1,38
19207,72000,1,1,1,41
19208,38000,1,1,2,28
19209,60000,1,2,1,33
19210,10000,1,2,2,31
19211,58000,1,1,2,29
19212,24000,1,2,1,28
19213,30000,1,2,2,30
19214,54000,1,1,2,31
19215,4000,1,2,1,42
19216,14000,1,1,2,29
19217,58000,1,2,1,29
19218,28000,1,3,1,48
19219,44000,1,1,1,43
19220,48000,1,1,2,28
19221,10000,1,2,1,30
19222,20000,1,1,1,30
19223,14000,1,2,2,30
19224,24000,1,2,2,30
19225,70000,1,1,2,31
19226,14000,1,1,2,34
19227,30000,1,1,2,32
19228,82000,1,3,1,34
19229,82000,1,1,2,34
19230,10000,1,2,1,34
19231,78000,1,1,1,39
19232,72000,1,1,2,36
19233,60000,1,2,2,42
19234,34000,1,1,1,44
19235,8000,1,2,2,44
19236,26000,1,2,1,47
19237,90000,1,2,1,42
19238,18000,1,1,2,29
19239,42000,1,1,2,38
19240,4000,1,2,1,43
19241,40000,1,1,1,36
19242,44000,1,2,2,30
19243,46000,1,1,2,31
19244,58000,1,1,2,32
19245,32000,1,2,1,33
19246,48000,1,2,1,34
19247,52000,1,2,1,35
19248,14000,1,3,1,42
19249,34000,1,2,2,25
19250,8000,1,2,2,26
19251,6000,1,1,2,25
19252,28000,1,1,2,25
19253,46000,1,2,1,27
19254,80000,1,1,1,35
19255,34000,1,2,1,38
19256,54000,1,3,1,43
19257,40000,1,2,2,46
19258,56000,1,1,2,31
19259,84000,1,2,2,32
19260,36000,1,2,1,41
19261,58000,1,2,1,31
19262,4000,1,2,2,32
19263,68000,1,2,1,42
19264,54000,1,2,1,39
19265,30000,1,3,1,41
19266,72000,1,1,2,34
19267,100000,1,2,1,34
19268,56000,1,2,2,47
19269,66000,1,1,2,42
19270,72000,1,3,2,46
19271,68000,1,3,1,40
19272,54000,1,1,2,34
19273,24000,1,3,1,40
19274,28000,1,2,1,39
19275,10000,1,3,1,45
19276,44000,1,1,2,28
19277,16000,1,1,2,43
19278,4000,1,1,2,29
19279,52000,1,1,2,29
19280,86000,1,1,2,29
19281,100000,1,1,2,30
19282,10000,1,3,1,45
19283,10000,1,2,1,47
19284,2000,1,3,2,36
19285,44000,1,1,2,32
19286,22000,1,2,2,33
19287,22000,1,2,1,35
19288,24000,1,2,2,40
19289,28000,1,2,1,46
19290,72000,1,1,1,45
19291,56000,1,2,1,44
19292,44000,1,2,2,38
19293,34000,1,1,2,38
19294,10000,1,1,2,23
19295,60000,1,1,1,34
19296,64000,1,2,2,26
19297,56000,1,3,1,37
19298,58000,1,1,2,31
19299,16000,1,3,1,37
19300,40000,1,3,1,47
19301,54000,1,1,2,29
19302,26000,1,2,1,39
19303,6000,1,2,2,35
19304,12000,1,2,1,29
19305,18000,1,2,1,45
19306,86000,1,1,1,43
19307,6000,1,2,1,37
19308,48000,1,1,2,31
19309,48000,1,1,1,33
19310,48000,1,2,1,38
19311,22000,1,2,1,28
19312,72000,1,1,2,30
19313,26000,1,3,1,43
19314,74000,1,1,2,30
19315,24000,1,3,2,31
19316,20000,1,2,2,31
19317,24000,1,2,1,30
19318,58000,1,2,1,33
19319,30000,1,3,2,35
19320,4000,1,2,2,29
19321,72000,1,1,1,31
19322,64000,1,1,2,30
19323,64000,1,1,1,38
19324,72000,1,1,2,32
19325,38000,1,1,2,40
19326,18000,1,2,1,33
19327,48000,1,1,1,41
19328,56000,1,1,2,30
19329,70000,1,1,1,33
19330,84000,1,2,1,33
19331,56000,1,2,2,42
19332,28000,1,1,2,32
19333,12000,1,2,2,31
19334,22000,1,2,1,33
19335,16000,1,3,2,41
19336,40000,1,2,1,32
19337,90000,1,2,2,42
19338,30000,1,1,2,37
19339,16000,1,2,1,31
19340,40000,1,2,1,35
19341,32000,1,2,1,37
19342,40000,1,1,2,33
19343,30000,1,1,1,35
19344,72000,1,2,1,45
19345,100000,1,1,1,32
19346,44000,1,1,1,31
19347,16000,1,2,1,45
19348,40000,1,2,2,38
19349,20000,1,1,2,38
19350,60000,1,5,2,37
19351,32000,1,3,1,44
19352,10000,1,2,2,35
19353,14000,1,1,2,27
19354,16000,1,2,2,27
19355,20000,1,1,2,28
19356,68000,1,2,3,35
19357,42000,1,3,1,39
19358,48000,1,1,2,28
19359,40000,1,1,1,38
19360,10000,1,1,1,36
19361,90000,1,1,2,35
19362,70000,1,2,1,47
19363,40000,1,1,2,45
19364,106000,1,2,1,44
19365,56000,1,1,2,30
19366,42000,1,1,1,34
19367,42000,1,1,2,34
19368,16000,1,2,2,45
19369,34000,1,1,1,31
19370,16000,1,2,2,35
19371,22000,1,2,1,31
19372,2000,1,2,2,31
19373,60000,1,1,2,32
19374,40000,1,2,2,33
19375,46000,1,2,1,35
19376,100000,1,1,2,45
19377,56000,1,2,1,45
19378,34000,1,2,1,31
19379,12000,1,2,2,31
19380,14000,1,3,2,42
19381,60000,1,3,1,37
19382,66000,1,1,2,31
19383,34000,1,5,1,33
19384,4000,1,2,1,48
19385,46000,1,2,1,45
19386,64000,1,4,3,32
19387,46000,1,2,1,35
19388,16000,1,2,2,38
19389,20000,1,3,1,43
19390,74000,1,2,1,47
19391,40000,1,2,2,37
19392,10000,1,2,1,42
19393,60000,1,2,2,35
19394,100000,1,1,1,44
19395,4000,1,2,1,44
19396,54000,1,1,1,44
19397,30000,1,2,1,35
19398,24000,1,1,1,46
19399,4000,1,2,2,39
19400,52000,1,1,1,34
19401,10000,1,2,1,45
19402,70000,1,2,1,39
19403,102000,1,1,2,40
19404,16000,1,2,1,36
19405,36000,1,2,2,33
19406,12000,1,2,3,39
19407,40000,1,1,1,39
19408,42000,1,1,1,31
19409,40000,1,1,2,47
19410,40000,1,2,1,32
19411,48000,1,2,1,29
19412,90000,1,2,2,34
19413,86000,1,2,2,33
19414,6000,1,3,1,40
19415,58000,1,2,1,30
19416,34000,1,3,1,37
19417,26000,1,1,2,26
19418,72000,1,2,2,27
19419,36000,1,3,1,45
19420,42000,1,2,2,28
19421,52000,1,2,2,35
19422,68000,1,1,2,31
19423,40000,1,1,1,37
19424,72000,1,2,1,35
19425,8000,1,3,1,34
19426,100000,1,2,2,28
19427,48000,1,2,1,36
19428,10000,1,2,1,33
19429,36000,1,2,2,28
19430,6000,1,2,1,35
19431,30000,1,3,1,29
19432,16000,1,2,1,32
19433,58000,1,1,1,34
19434,10000,1,1,2,34
19435,16000,1,3,1,48
19436,80000,1,1,2,37
19437,50000,1,1,2,34
19438,24000,1,2,1,34
19439,60000,1,1,2,28
19440,48000,1,2,2,36
19441,48000,1,2,2,29
19442,6000,1,2,2,39
19443,12000,1,1,2,31
19444,12000,1,2,2,41
19445,46000,1,1,2,41
19446,86000,1,1,2,42
19447,46000,1,2,1,39
19448,28000,1,3,1,48
19449,78000,1,2,2,36
19450,64000,1,1,1,35
19451,10000,1,2,1,44
19452,52000,1,3,1,40
19453,52000,1,1,1,30
19454,20000,1,1,2,30
19455,30000,1,2,1,36
19456,72000,1,2,2,30
19457,42000,1,2,1,34
19458,62000,1,1,1,41
19459,52000,1,1,1,32
19460,42000,1,2,2,41
19461,86000,1,2,2,29
19462,90000,1,1,2,32
19463,30000,1,2,1,32
19464,18000,1,2,1,48
19465,56000,1,1,1,36
19466,30000,1,1,1,45
19467,30000,1,2,1,42
19468,28000,1,1,2,40
19469,52000,1,1,1,29
19470,62000,1,1,1,45
19471,16000,1,3,1,47
19472,30000,1,3,1,38
19473,36000,1,1,2,30
19474,24000,1,1,2,29
19475,30000,1,4,2,30
19476,34000,1,2,2,37
19477,10000,1,2,3,45
19478,16000,1,2,1,41
19479,72000,1,2,1,31
19480,40000,1,1,2,31
19481,10000,1,2,1,33
19482,60000,1,2,2,34
19483,4000,1,3,2,45
19484,34000,1,1,2,40
19485,40000,1,1,2,38
19486,64000,1,2,1,44
19487,36000,1,3,2,45
19488,72000,1,3,1,40
19489,6000,1,2,2,46
19490,26000,1,2,1,35
19491,46000,1,2,1,40
19492,42000,1,2,1,36
19493,54000,1,3,1,35
19494,10000,1,2,1,36
19495,72000,1,2,1,38
19496,94000,1,1,1,37
19497,16000,1,2,1,47
19498,40000,1,1,2,29
19499,40000,1,2,1,32
19500,4000,1,2,1,33
19501,10000,1,2,1,41
19502,22000,1,2,1,31
19503,32000,1,1,2,32
19504,64000,1,2,1,35
19505,60000,1,1,2,30
19506,20000,1,2,2,31
19507,20000,1,2,1,39
19508,22000,1,2,1,33
19509,4000,1,2,1,35
19510,10000,1,1,2,27
19511,62000,1,1,2,28
19512,24000,1,3,1,43
19513,40000,1,1,1,39
19514,20000,1,2,1,44
19515,12000,1,1,1,33
19516,26000,1,2,1,38
19517,30000,1,3,2,33
19518,28000,1,2,1,40
19519,10000,1,2,2,31
19520,18000,1,3,1,41
19521,60000,1,3,1,28
19522,52000,1,1,1,40
19523,26000,1,3,1,42
19524,58000,1,2,2,29
19525,130000,1,1,2,29
19526,46000,1,1,2,27
19527,40000,1,2,2,31
19528,80000,1,2,2,32
19529,98000,1,2,1,30
19530,46000,1,1,2,33
19531,58000,1,2,2,34
19532,40000,1,1,2,34
19533,2000,1,3,1,42
19534,36000,1,2,2,33
19535,46000,1,3,1,47
19536,34000,1,3,1,44
19537,10000,1,3,2,42
19538,34000,1,2,1,37
19539,56000,1,3,1,46
19540,28000,1,2,2,38
19541,104000,1,1,1,43
19542,26000,1,1,2,26
19543,20000,1,1,2,27
19544,10000,1,3,1,27
19545,40000,1,1,1,39
19546,56000,1,1,2,28
19547,48000,1,1,2,29
19548,50000,1,1,2,29
19549,42000,1,1,2,29
19550,18000,1,2,1,30
19551,100000,1,5,1,32
19552,48000,1,1,1,32
19553,10000,1,2,2,31
19554,46000,1,1,2,33
19555,80000,1,3,2,31
19556,16000,1,2,1,35
19557,86000,1,1,1,38
19558,18000,1,2,1,34
19559,16000,1,3,1,35
19560,62000,1,2,1,46
19561,100000,1,2,1,39
19562,14000,1,3,2,38
19563,42000,1,2,1,44
19564,34000,1,3,1,40
19565,78000,1,1,2,38
19566,10000,1,2,1,37
19567,20000,1,3,1,36
19568,44000,1,1,1,39
19569,32000,1,2,1,40
19570,40000,1,3,1,45
19571,48000,1,1,1,43
19572,10000,1,2,1,46
19573,42000,1,1,1,46
19574,58000,1,2,1,33
19575,40000,1,1,1,31
19576,52000,1,2,1,37
19577,6000,1,3,1,47
19578,44000,1,3,2,39
19579,28000,1,1,2,27
19580,16000,1,2,1,38
19581,32000,1,2,1,45
19582,20000,1,1,1,27
19583,50000,1,2,1,39
19584,36000,1,1,2,35
19585,144000,1,2,2,38
19586,36000,1,2,1,27
19587,40000,1,2,2,32
19588,16000,1,2,1,36
19589,20000,1,2,1,30
19590,40000,1,3,1,32
19591,10000,1,2,1,30
19592,76000,1,1,1,36
19593,44000,1,2,2,47
19594,14000,1,2,2,33
19595,2000,1,2,1,40
19596,40000,1,3,1,44
19597,40000,1,2,1,30
19598,60000,1,1,2,48
19599,26000,1,3,1,44
19600,6000,1,2,1,29
19601,34000,1,1,1,30
19602,10000,1,3,2,44
19603,120000,1,1,2,36
19604,36000,1,3,1,37
19605,42000,1,1,1,46
19606,30000,1,2,1,37
19607,72000,1,3,2,30
19608,60000,1,2,2,43
19609,50000,1,1,2,42
19610,46000,1,2,1,48
19611,42000,1,1,1,35
19612,16000,1,2,2,36
19613,50000,1,1,2,39
19614,40000,1,5,1,42
19615,58000,1,3,2,35
19616,62000,1,3,1,43
19617,40000,1,1,2,33
19618,58000,1,2,1,32
19619,44000,1,2,2,29
19620,74000,1,3,2,31
19621,20000,1,2,1,44
19622,42000,1,1,1,44
19623,40000,1,2,1,27
19624,22000,1,1,2,28
19625,26000,1,2,1,30
19626,16000,1,2,1,35
19627,6000,1,1,1,47
19628,10000,1,1,1,39
19629,16000,1,2,1,45
19630,20000,1,2,2,37
19631,2000,1,2,2,46
19632,72000,1,2,1,38
19633,134000,1,1,1,43
19634,30000,1,3,2,28
19635,46000,1,1,1,35
19636,46000,1,2,1,30
19637,24000,1,2,2,33
19638,40000,1,2,1,35
19639,90000,1,2,1,38
19640,40000,1,1,2,32
19641,10000,1,1,2,30
19642,28000,1,2,1,36
19643,50000,1,1,2,37
19644,16000,1,1,2,31
19645,40000,1,2,1,29
19646,18000,1,3,1,47
19647,36000,1,1,2,27
19648,62000,1,2,1,33
19649,56000,1,4,2,29
19650,42000,1,2,2,39
19651,40000,1,1,2,27
19652,14000,1,2,1,48
19653,42000,1,1,2,33
19654,26000,1,1,2,27
19655,16000,1,2,1,27
19656,36000,1,3,1,36
19657,62000,1,1,1,43
19658,56000,1,2,2,27
19659,36000,1,1,1,29
19660,28000,1,1,2,31
19661,86000,1,1,2,34
19662,48000,1,1,1,42
19663,28000,1,2,2,30
19664,40000,1,1,1,34
19665,20000,1,2,2,38
19666,42000,1,1,1,40
19667,50000,1,2,1,37
19668,80000,1,1,1,28
19669,30000,1,2,2,37
19670,56000,1,2,2,39
19671,122000,1,1,2,38
19672,24000,1,2,2,30
19673,36000,1,2,2,44
19674,22000,1,3,1,36
19675,18000,1,3,1,40
19676,24000,1,1,2,48
19677,32000,1,3,2,32
19678,100000,1,2,1,48
19679,88000,1,2,2,28
19680,40000,1,2,2,33
19681,50000,1,2,2,33
19682,28000,1,2,1,37
19683,12000,1,1,1,45
19684,100000,1,1,1,37
19685,26000,1,2,2,30
19686,30000,1,2,2,44
19687,24000,1,1,1,31
19688,18000,1,1,2,31
19689,56000,1,1,1,45
19690,48000,1,1,2,28
19691,46000,1,2,2,29
19692,12000,1,2,1,29
19693,72000,1,1,1,30
19694,18000,1,1,2,33
19695,2000,1,3,1,33
19696,42000,1,1,1,34
19697,6000,1,1,1,34
19698,18000,1,2,1,32
19699,10000,1,3,1,44
19700,6000,1,2,1,46
19701,100000,1,2,1,46
19702,12000,1,3,1,47
19703,22000,1,2,1,41
19704,6000,1,3,2,42
19705,60000,1,2,1,38
19706,98000,1,1,1,36
19707,56000,1,1,1,37
19708,12000,1,2,1,36
19709,98000,1,2,1,38
19710,40000,1,2,1,35
19711,14000,1,1,2,43
19712,52000,1,2,2,29
19713,40000,1,3,1,41
19714,64000,1,2,1,42
19715,46000,1,3,3,48
19716,46000,1,1,1,31
19717,4000,1,3,2,47
19718,46000,1,2,1,43
19719,22000,1,2,1,40
19720,72000,1,1,1,30
19721,16000,1,2,2,34
19722,14000,1,2,1,47
19723,72000,1,3,2,29
19724,48000,1,1,1,32
19725,28000,1,2,2,29
19726,10000,1,1,2,33
19727,26000,1,3,2,35
19728,32000,1,2,1,42
19729,18000,1,1,2,29
19730,10000,1,2,1,42
19731,4000,1,1,2,29
19732,40000,1,1,2,29
19733,46000,1,1,1,31
19734,42000,1,2,2,28
19735,58000,1,1,1,33
19736,52000,1,3,1,34
19737,36000,1,3,1,47
19738,20000,1,6,1,29
19739,56000,1,2,1,38
19740,20000,1,2,1,35
19741,6000,1,1,2,30
19742,32000,1,2,1,44
19743,90000,1,1,2,36
19744,76000,1,1,2,40
19745,24000,1,2,1,42
19746,10000,1,1,2,33
19747,34000,1,2,2,34
19748,70000,1,2,2,34
19749,20000,1,1,1,38
19750,10000,1,1,2,26
19751,36000,1,1,2,30
19752,60000,1,1,2,32
19753,70000,1,1,2,33
19754,52000,1,2,1,42
19755,48000,1,2,1,27
19756,30000,1,1,2,26
19757,58000,1,2,2,26
19758,26000,1,1,2,29
19759,36000,1,1,1,29
19760,40000,1,1,2,29
19761,48000,1,2,2,28
19762,34000,1,1,2,31
19763,24000,1,3,2,31
19764,18000,1,2,1,31
19765,60000,1,2,2,30
19766,14000,1,3,2,30
19767,22000,1,3,1,31
19768,36000,1,2,1,33
19769,100000,1,1,2,32
19770,56000,1,1,2,32
19771,56000,1,1,2,33
19772,24000,1,1,1,35
19773,34000,1,2,2,34
19774,10000,1,2,2,34
19775,10000,1,3,1,34
19776,36000,1,2,3,48
19777,8000,1,3,2,43
19778,72000,1,2,2,42
19779,34000,1,1,1,45
19780,4000,1,3,1,35
19781,48000,1,2,1,43
19782,20000,1,1,1,43
19783,22000,1,2,2,40
19784,84000,1,2,1,37
19785,48000,1,2,1,37
19786,42000,1,2,1,41
19787,6000,1,3,1,43
19788,64000,1,1,2,30
19789,44000,1,3,1,38
19790,48000,1,1,2,29
19791,100000,1,2,1,36
19792,36000,1,2,1,44
19793,16000,1,1,1,38
19794,90000,1,2,1,41
19795,76000,1,1,1,43
19796,10000,1,1,2,29
19797,60000,1,1,1,37
19798,68000,1,2,1,45
19799,38000,1,2,2,44
19800,42000,1,1,2,40
19801,72000,1,1,1,46
19802,66000,1,1,2,35
19803,50000,1,1,2,38
19804,24000,1,2,1,46
19805,40000,1,1,2,43
19806,96000,1,2,1,46
19807,48000,1,2,2,36
19808,24000,1,2,1,39
19809,78000,1,1,1,41
19810,4000,1,2,2,38
19811,28000,1,1,2,35
19812,42000,1,1,1,30
19813,42000,1,1,1,47
19814,48000,1,1,2,39
19815,12000,1,2,1,48
19816,36000,1,2,1,40
19817,24000,1,2,2,37
19818,84000,1,1,2,36
19819,22000,1,2,1,43
19820,36000,1,2,2,31
19821,44000,1,1,2,32
19822,50000,1,1,1,36
19823,50000,1,1,2,39
19824,10000,1,2,2,38
19825,96000,1,1,2,48
19826,94000,1,1,1,39
19827,32000,1,2,2,44
19828,32000,1,1,1,42
19829,46000,1,1,2,33
19830,30000,1,3,1,48
19831,26000,1,2,1,50
19832,72000,1,1,2,49
19833,14000,1,2,1,50
19834,90000,1,1,1,49
19835,40000,1,2,1,49
19836,68000,1,2,1,48
19837,10000,1,2,2,52
19838,40000,1,1,1,50
19839,72000,1,2,1,49
19840,46000,1,3,1,50
19841,10000,1,3,1,48
19842,68000,1,1,2,50
19843,10000,1,3,1,49
19844,14000,1,3,1,49
19845,4000,1,2,1,49
19846,16000,1,2,1,49
19847,56000,1,3,2,49
19848,100000,1,3,1,49
19849,10000,1,3,2,51
19850,28000,1,2,2,50
19851,20000,1,3,1,49
19852,10000,1,2,1,50
19853,4000,1,3,1,51
19854,20000,1,3,1,51
19855,10000,1,3,1,50
19856,46000,1,3,1,53
19857,24000,1,2,1,52
19858,76000,1,3,2,51
19859,16000,1,3,1,65
19860,6000,1,2,1,54
19861,6000,1,2,1,59
19862,16000,1,3,2,55
19863,2000,1,1,2,56
19864,20000,1,3,1,50
19865,56000,1,3,1,50
19866,16000,1,3,1,50
19867,6000,1,3,2,51
19868,34000,1,2,2,51
19869,20000,1,3,1,50
19870,32000,1,1,1,58
19871,10000,1,2,2,55
19872,42000,1,1,1,52
19873,38000,1,2,1,55
19874,18000,1,3,1,52
19875,6000,1,3,2,55
19876,6000,1,3,1,54
19877,36000,1,3,1,61
19878,16000,1,3,1,55
19879,80000,1,2,1,49
19880,24000,1,3,2,53
19881,60000,1,1,2,52
19882,16000,1,3,1,69
19883,100000,1,3,1,53
19884,20000,1,3,1,55
19885,48000,1,2,1,53
19886,56000,1,1,1,63
19887,22000,1,2,1,59
19888,58000,1,2,1,60
19889,16000,1,1,1,48
19890,6000,1,1,1,52
19891,12000,1,2,2,57
19892,14000,1,3,1,52
19893,30000,1,2,2,53
19894,18000,1,2,1,58
19895,6000,1,2,1,51
19896,98000,1,2,1,52
19897,46000,1,2,1,56
19898,14000,1,2,1,53
19899,6000,1,6,1,59
19900,14000,1,2,1,62
19901,90000,1,3,1,56
19902,6000,1,2,1,51
19903,16000,1,3,1,54
19904,78000,1,1,2,53
19905,40000,1,3,1,51
19906,28000,1,3,2,59
19907,6000,1,2,1,51
19908,40000,1,2,1,51
19909,36000,1,3,1,64
19910,40000,1,2,1,50
19911,104000,1,3,1,54
19912,18000,1,3,1,53
19913,52000,1,2,1,54
19914,16000,1,2,3,59
19915,42000,1,2,2,54
19916,60000,1,1,1,51
19917,10000,1,3,2,51
19918,4000,1,3,1,52
19919,30000,1,1,1,53
19920,10000,1,2,2,51
19921,10000,1,3,2,51
19922,40000,1,3,1,51
19923,10000,1,3,2,56
19924,40000,1,3,1,55
19925,42000,1,3,1,54
19926,40000,1,3,1,50
19927,40000,1,3,1,51
19928,44000,1,3,1,52
19929,50000,1,3,1,53
19930,18000,1,3,1,55
19931,64000,1,1,1,58
19932,10000,1,3,2,51
19933,16000,1,3,1,51
19934,86000,1,2,2,51
19935,10000,1,2,1,51
19936,72000,1,3,3,58
19937,90000,1,2,1,53
19938,72000,0,1,1,34
19939,2000,0,2,2,24
19940,40000,0,1,2,27
19941,14000,0,1,2,28
19942,16000,1,3,1,55
19943,50000,1,2,2,55
19944,20000,0,2,1,42
19945,46000,0,3,1,39
19946,76000,0,1,2,32
19947,24000,0,1,2,30
19948,4000,0,2,1,27
19949,4000,0,2,1,41
19950,48000,0,3,2,35
19951,6000,0,2,2,23
19952,10000,0,2,2,24
19953,4000,0,1,2,23
19954,16000,0,1,2,23
19955,4000,0,2,2,23
19956,18000,0,1,2,23
19957,10000,0,2,2,24
19958,4000,0,2,2,23
19959,10000,0,2,2,23
19960,4000,0,2,2,23
19961,4000,0,2,2,22
19962,10000,0,3,2,22
19963,4000,0,2,2,22
19964,4000,0,2,2,23
19965,2000,0,2,2,23
19966,2000,0,2,2,23
19967,4000,0,1,2,22
19968,10000,0,2,2,25
19969,6000,0,2,2,25
19970,34000,0,1,2,26
19971,12000,0,2,2,24
19972,10000,0,3,2,26
19973,10000,0,2,2,22
19974,20000,0,3,2,24
19975,2000,0,1,2,25
19976,16000,0,1,2,26
19977,2000,0,1,2,23
19978,6000,0,1,2,24
19979,10000,0,1,2,24
19980,18000,0,1,2,26
19981,4000,0,1,2,23
19982,16000,0,1,2,23
19983,4000,0,3,2,24
19984,6000,0,2,2,24
19985,2000,0,2,2,23
19986,8000,0,1,2,26
19987,34000,0,2,2,26
19988,2000,0,2,2,24
19989,2000,0,2,2,24
19990,10000,0,1,2,24
19991,6000,0,5,2,24
19992,4000,0,3,2,24
19993,2000,0,2,2,25
19994,10000,0,2,2,24
19995,10000,0,2,2,25
19996,32000,0,2,2,25
19997,10000,0,2,2,24
19998,12000,0,2,2,27
19999,30000,0,2,2,25
20000,6000,0,3,2,26
20001,4000,0,2,2,26
20002,10000,0,2,1,24
20003,40000,0,1,2,33
20004,30000,0,1,1,28
20005,26000,0,5,2,27
20006,4000,0,3,2,27
20007,10000,0,2,2,24
20008,42000,0,2,2,27
20009,30000,0,1,2,26
20010,8000,0,1,2,26
20011,18000,0,3,2,27
20012,14000,0,1,2,27
20013,6000,0,1,2,24
20014,4000,0,2,2,25
20015,12000,0,2,2,25
20016,10000,0,1,2,25
20017,2000,0,2,2,25
20018,4000,0,3,2,22
20019,6000,0,2,2,26
20020,40000,0,1,2,27
20021,14000,0,2,2,27
20022,16000,0,2,1,28
20023,4000,0,2,2,24
20024,2000,0,2,2,23
20025,10000,0,2,2,27
20026,22000,0,1,2,28
20027,42000,0,1,1,29
20028,72000,0,1,2,29
20029,64000,0,2,1,29
20030,26000,0,1,2,27
20031,10000,0,2,2,26
20032,10000,0,1,2,25
20033,72000,0,3,1,27
20034,40000,0,1,2,26
20035,6000,0,3,2,26
20036,72000,0,1,2,26
20037,16000,0,2,2,27
20038,98000,0,1,2,28
20039,2000,0,1,2,22
20040,6000,0,2,2,25
20041,10000,0,2,2,26
20042,68000,0,2,2,25
20043,8000,0,1,2,26
20044,28000,0,1,2,27
20045,42000,0,1,2,27
20046,32000,0,2,2,24
20047,10000,0,3,2,24
20048,10000,0,1,2,24
20049,14000,0,1,2,24
20050,62000,0,2,2,27
20051,8000,0,1,2,28
20052,28000,0,1,2,27
20053,16000,0,2,2,27
20054,46000,0,1,1,27
20055,32000,0,1,2,27
20056,40000,0,3,2,26
20057,26000,0,3,2,27
20058,20000,0,2,2,28
20059,32000,0,2,2,30
20060,12000,0,1,2,29
20061,10000,0,1,2,29
20062,32000,0,2,2,27
20063,12000,0,2,2,27
20064,72000,0,1,2,27
20065,24000,0,1,2,28
20066,50000,0,3,1,28
20067,76000,0,1,2,28
20068,48000,0,2,2,27
20069,4000,0,3,2,27
20070,40000,0,2,2,29
20071,94000,0,1,2,31
20072,10000,0,2,2,25
20073,36000,0,1,2,26
20074,38000,0,1,2,27
20075,36000,0,1,2,26
20076,4000,0,1,2,25
20077,16000,0,2,2,25
20078,32000,0,1,2,28
20079,36000,0,1,1,30
20080,72000,0,2,2,30
20081,10000,0,2,2,25
20082,6000,0,1,2,25
20083,20000,0,2,2,28
20084,52000,0,1,2,29
20085,10000,0,2,2,29
20086,80000,0,1,1,30
20087,14000,0,1,2,27
20088,16000,0,1,2,30
20089,32000,0,2,2,26
20090,26000,0,2,2,28
20091,72000,0,1,2,28
20092,52000,0,1,2,29
20093,10000,0,3,2,29
20094,46000,0,1,2,26
20095,14000,0,2,2,26
20096,54000,0,2,2,27
20097,52000,0,2,1,28
20098,32000,0,1,2,28
20099,56000,0,1,1,34
20100,8000,0,1,2,31
20101,34000,0,1,2,31
20102,40000,0,1,1,30
20103,10000,0,1,2,27
20104,30000,0,2,1,27
20105,60000,0,1,2,27
20106,78000,0,1,1,31
20107,10000,0,1,2,31
20108,44000,0,1,2,32
20109,20000,0,2,2,28
20110,58000,0,2,2,30
20111,26000,0,2,2,31
20112,6000,0,2,1,32
20113,52000,0,1,2,29
20114,14000,0,2,2,29
20115,56000,0,1,2,30
20116,100000,0,1,2,30
20117,22000,0,1,2,29
20118,10000,0,1,2,32
20119,20000,0,1,2,27
20120,72000,0,1,2,29
20121,10000,0,3,2,29
20122,100000,0,1,2,30
20123,10000,0,1,1,32
20124,52000,0,2,2,34
20125,30000,0,1,2,34
20126,16000,0,1,2,33
20127,34000,0,1,1,40
20128,60000,0,1,1,40
20129,46000,0,1,1,39
20130,4000,0,3,1,37
20131,14000,0,1,2,38
20132,64000,0,1,2,41
20133,72000,0,2,1,47
20134,36000,0,1,1,42
20135,20000,0,1,1,40
20136,4000,0,2,2,41
20137,14000,0,3,1,46
20138,4000,0,2,2,26
20139,28000,0,1,2,32
20140,72000,0,2,1,39
20141,32000,0,2,1,32
20142,46000,0,3,1,48
20143,72000,0,1,2,38
20144,52000,0,1,1,40
20145,100000,0,3,1,39
20146,46000,0,1,1,38
20147,68000,0,2,1,39
20148,16000,0,3,1,47
20149,50000,0,1,1,40
20150,28000,0,2,1,48
20151,52000,0,1,1,37
20152,32000,0,2,1,43
20153,42000,0,2,2,38
20154,58000,0,1,1,45
20155,112000,0,1,2,40
20156,22000,0,2,1,37
20157,56000,0,1,2,35
20158,52000,0,1,1,40
20159,88000,0,2,1,34
20160,30000,0,2,2,32
20161,10000,0,1,2,39
20162,100000,0,1,2,29
20163,100000,0,1,1,34
20164,100000,0,1,1,45
20165,52000,0,5,2,35
20166,72000,0,2,1,36
20167,72000,0,1,2,33
20168,26000,0,2,2,33
20169,70000,0,2,2,42
20170,4000,0,2,2,38
20171,40000,0,1,2,29
20172,10000,0,2,1,29
20173,2000,0,3,1,35
20174,72000,0,1,2,31
20175,92000,0,1,1,47
20176,36000,0,1,1,49
20177,10000,0,2,1,35
20178,28000,0,2,2,39
20179,100000,0,2,1,41
20180,56000,0,2,1,44
20181,18000,0,1,1,37
20182,34000,0,1,1,38
20183,58000,0,1,2,40
20184,30000,0,2,1,43
20185,16000,0,3,1,38
20186,4000,0,1,1,44
20187,60000,0,1,1,48
20188,26000,0,2,1,39
20189,98000,0,1,1,41
